school_id,school_nm,grades,sch_type,x,y,year
610137,PRUSSING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.772414,41.965619,2015
610138,PULASKI,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.683801,41.918486,2015
610139,PULLMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.609431,41.688819,2015
610141,RAVENSWOOD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.670922,41.960746,2015
610142,RAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.594752,41.792348,2015
610143,REAVIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.604925,41.804174,2015
610144,REILLY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.719541,41.941094,2015
610145,REINBERG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.768983,41.943019,2015
610146,REVERE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.600177,41.764196,2015
610147,ROGERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.697185,42.015265,2015
610148,CHAVEZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.666037,41.807143,2015
610152,RUGGLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.618066,41.751946,2015
610153,RYDER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.638843,41.735379,2015
610155,SAUGANASH,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.745951,41.991169,2015
610157,SAWYER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.705006,41.797498,2015
610158,SAYRE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.798721,41.914151,2015
610159,SCAMMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.732179,41.941678,2015
610163,STOCK,PK,Network 1,-87.814195,42.016892,2015
610165,SCHUBERT,"PK, K, 1, 2, 3, 4, 5",Network 3,-87.76119,41.930403,2015
610167,SEWARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.668772,41.810333,2015
610170,COLUMBIA EXPLORERS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.704199,41.811069,2015
610171,MIRELES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.552788,41.731717,2015
610172,SHERMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.650221,41.799766,2015
610173,SHERWOOD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.632279,41.7908,2015
610174,SHIELDS,"PK, K, 1, 2, 3, 4",Network 8,-87.689647,41.815909,2015
610175,SHOESMITH,"K, 1, 2, 3, 4, 5, 6",Network 9,-87.593905,41.804294,2015
610176,SHOOP,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.658669,41.690919,2015
610177,SKINNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.659419,41.879103,2015
610178,SCHMID,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.596932,41.716989,2015
610179,SMYSER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.781975,41.958868,2015
610180,SMYTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.653445,41.865351,2015
610182,SOLOMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.724043,41.993942,2015
610183,SPENCER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.750445,41.884876,2015
610185,STEVENSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.731666,41.747107,2015
610188,DUNNE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.639974,41.696496,2015
610191,STONE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.684793,41.995359,2015
610192,STOWE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.713318,41.911938,2015
610193,NEW SULLIVAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.542928,41.743829,2015
610194,SUMNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.733524,41.870828,2015
610195,SUTHERLAND,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.676821,41.711445,2015
610196,SWIFT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.658296000000007,41.989139,2015
610197,TALCOTT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.673723,41.892405,2015
610198,TAYLOR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.532971,41.71547,2015
610199,COLEMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.658111,41.677505,2015
610200,THORP J,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.54428,41.733324,2015
610201,THORP O,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.777631,41.948571,2015
610202,TILTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.730566,41.884102,2015
610203,TONTI,"PK, K, 1, 2, 3, 4, 5",Network 8,-87.708179,41.787523,2015
610206,TWAIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.758928,41.799046,2015
610207,VANDERPOEL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.665559,41.720817,2015
610208,LAVIZZO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.627148,41.696262,2015
610209,VOLTA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.724605,41.971634,2015
610212,ALBANY PARK,"7, 8",Network 1,-87.710609,41.971504,2015
610213,WADSWORTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.601018,41.773478,2015
610215,MADERO,"6, 7, 8",Network 7,-87.705064,41.840957,2015
610216,WALSH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.648086,41.854836,2015
610217,WARD J,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.635356,41.84398,2015
610218,WARREN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.575353,41.726763,2015
610219,WASHINGTON G ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.536015,41.688131,2015
610220,WATERS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.691333,41.964365,2015
610221,WEBSTER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.727524,41.869916,2015
610223,WENTWORTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.658205,41.765076,2015
610225,WHISTLER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.655384,41.683907,2015
610226,SANDOVAL,"PK, K, 1, 2, 3, 4, 5",Network 8,-87.710987,41.792346,2015
610227,WHITNEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.725546,41.84008,2015
610228,WHITTIER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.673392,41.850481,2015
610229,PRITZKER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.677761,41.907053,2015
610230,WILDWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.778345,42.007491,2015
610231,NATIONAL TEACHERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.629308,41.8528,2015
610234,YATES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.70028,41.915039,2015
610235,YOUNG ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.767143,41.906791,2015
610237,BEETHOVEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.627137,41.809135,2015
610238,BOND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.653018,41.765361,2015
610239,DALEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.672206,41.802343,2015
610242,BRENNEMANN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.649749,41.959984,2015
610244,CLARK HS,"9, 10, 11, 12",Network 3,-87.753325,41.872885,2015
610245,DOUGLASS HS,"9, 10, 11, 12",Network 3,-87.767668,41.890369,2015
610246,BEASLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.625692,41.798465,2015
610248,CHICAGO ACADEMY ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.778187,41.943056,2015
610249,TALMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.690261,41.794048,2015
610250,SALAZAR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.633632,41.901417,2015
610251,CATHER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.699187,41.88295,2015
610252,DETT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.680315,41.87987,2015
610254,DVORAK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.715744,41.858883,2015
610256,ROBINSON,"PK, K, 1, 2, 3",Network 9,-87.599067,41.817349,2015
610257,MORTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.705108,41.889178,2015
610263,DULLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.617214,41.7799,2015
610268,ASHE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.601174,41.740184,2015
610269,MCCUTCHEON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.654758,41.970949,2015
610271,JENSEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.702241,41.873815,2015
610274,JOHNSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.703139,41.861836,2015
610276,MOLLISON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.616618,41.814358,2015
610279,TANNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.606791,41.760673,2015
610281,POWELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.556789,41.760332,2015
610282,MCNAIR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.746731,41.897819,2015
610284,NEW FIELD,"PK, K, 1, 2, 3",Network 2,-87.673168,42.007703,2015
610287,ASHBURN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.70961,41.742351,2015
610290,MAYS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.637277,41.772727,2015
610291,LEE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.728884,41.775305,2015
610293,MELODY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.724661,41.878799,2015
610295,HIGGINS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.646994,41.681031,2015
610298,LENART,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.62804,41.747186,2015
610299,KING ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.641335,41.765335,2015
610300,WESTCOTT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.634751,41.748868,2015
610304,PHOENIX MILITARY HS,"9, 10, 11, 12",SLA,-87.68696,41.879118,2015
610305,LELAND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.749276,41.873587,2015
610308,RUDOLPH,"PK, K, 1, 2, 3, 4, 5",Network 6,-87.669477,41.883568,2015
610312,MCDOWELL,"PK, K, 1, 2, 3, 4, 5",Network 12,-87.589589,41.733132,2015
610313,DE DIEGO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.685756,41.905294,2015
610315,WHITE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.650539,41.672309,2015
610316,EARHART,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.582182,41.726107,2015
610317,BRIGHTON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.692077,41.8239,2015
610319,EVERGREEN,"6, 7, 8",Network 8,-87.667817,41.829356,2015
610321,MARSHALL MIDDLE,"7, 8",Network 1,-87.719988,41.952492,2015
610323,BOWEN HS,"9, 10, 11, 12",OS4,-87.55755,41.734627,2015
610325,LOGANDALE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.708041,41.93397,2015
610329,OROZCO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.67521,41.857755,2015
610334,RABY HS,"9, 10, 11, 12",OS4,-87.715423,41.88621,2015
610339,STAGG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.649217,41.758925,2015
610340,CHICAGO ACADEMY HS,"9, 10, 11, 12",AUSL,-87.776847,41.943054,2015
610342,SABIN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.68305,41.906816,2015
610345,WOODSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.608419,41.814499,2015
610347,CLAREMONT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.681061,41.777511,2015
610350,BLACK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.576643,41.729692,2015
610352,DURKIN PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.729955,41.738844,2015
610353,CALMECA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.711654,41.824377,2015
610354,NORTH RIVER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.707151,41.961721,2015
610355,COURTENAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.663853,41.962308,2015
610357,SPRY HS,"9, 10, 11, 12",Network 7,-87.698946,41.847762,2015
610362,EVERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.639305,41.715665,2015
610363,DISNEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.646083,41.956816,2015
610364,DUBOIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.61432,41.653733,2015
610366,WACKER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.648044,41.716193,2015
610367,DEPRIEST,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.766298,41.877979,2015
610368,HUGHES L,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.629869,41.705342,2015
610369,JACKSON M,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.646767,41.734125,2015
610380,WILLIAMS HS,"9, 10, 11, 12",Network 9,-87.62503,41.806118,2015
610381,BRONZEVILLE HS,"9, 10, 11, 12",OS4,-87.625004,41.805204,2015
610383,SOCIAL JUSTICE HS,"9, 10, 11, 12",Network 7,-87.735299,41.833507,2015
610384,INFINITY HS,"9, 10, 11, 12",Network 7,-87.735278,41.836169,2015
610385,MULTICULTURAL HS,"9, 10, 11, 12",Network 7,-87.735283,41.835282,2015
610386,PEACE AND EDUCATION HS,"10, 11, 12",Options,-87.667378,41.803515,2015
610389,ORR HS,"9, 10, 11, 12",AUSL,-87.726166,41.894449,2015
610390,RICKOVER MILITARY HS,"9, 10, 11, 12",SLA,-87.665789,41.989021,2015
610391,LINDBLOM HS,"7, 8, 9, 10, 11, 12",Network 11,-87.671662,41.782041,2015
610392,WORLD LANGUAGE HS,"9, 10, 11, 12",Network 7,-87.735292,41.834397,2015
610394,UPLIFT HS,"9, 10, 11, 12",Network 2,-87.652473,41.965547,2015
610396,TARKINGTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.706445,41.764407,2015
610402,DEVRY HS,"11, 12",Network 4,-87.690761,41.941388,2015
610405,SUDER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.677636,41.883215,2015
610499,COLLINS HS,"9, 10, 11, 12",AUSL,-87.702042,41.864149,2015
610501,AUSTIN POLY HS,"9, 10, 11, 12",Network 3,-87.761909,41.885123,2015
610502,MARINE MILITARY HS,"10, 11, 12",SLA,-87.688314,41.879123,2015
610503,FRAZIER PROSPECTIVE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.727244,41.86698,2015
610504,THOMAS,PK,Network 8,-87.677542,41.827775,2015
610506,TEAM HS,"9, 10, 11, 12",Network 11,-87.633019,41.781485000000004,2015
610513,AIR FORCE HS,"9, 10, 11, 12",SLA,-87.632757,41.828145,2015
610518,VOISE HS,"9, 10, 11, 12",Network 3,-87.761916,41.885993,2015
610520,LASALLE II,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.673696,41.902914,2015
610521,DAVIS M,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.66653,41.771221,2015
610523,EDISON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.813771,41.994238,2015
610524,ALCOTT HS,"9, 10, 11, 12",Network 4,-87.680562,41.935795,2015
610529,OGDEN HS,"6, 7, 8, 9, 10, 11, 12",Network 6,-87.659405,41.893548,2015
610530,SOUTH SHORE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.590396,41.767755,2015
610532,HERNANDEZ,"6, 7, 8",Network 8,-87.71137,41.793479,2015
610533,PRIETO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.765781,41.921318,2015
610534,SKINNER NORTH,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.644841,41.905109,2015
610539,CAMRAS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.770127,41.934931,2015
610541,LORCA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.724783,41.940026,2015
610542,WEST RIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.705917,42.002959,2015
610543,SOLORIO HS,"9, 10, 11, 12",AUSL,-87.711059,41.795201,2015
610544,AZUELA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.73992,41.771079,2015
610547,SOUTH SHORE INTL HS,"9, 10, 11, 12",Network 12,-87.576353,41.758792,2015
610548,STEM,"K, 1, 2, 3, 4, 5, 6, 7",Network 6,-87.664969,41.868576,2015
610555,BANNER WEST HS,"9, 10, 11, 12",Options,-87.754064,41.895678,2015
610557,PATHWAYS - ASHBURN HS,"9, 10, 11, 12",Options,-87.70406,41.735239,2015
610558,GOODE HS,"9, 10, 11, 12",Network 10,-87.707345,41.75375,2015
610559,SHIELDS MIDDLE,"5, 6, 7, 8",Network 8,-87.68978,41.806491,2015
610561,CRANE MEDICAL HS,"9, 10, 11",Network 6,-87.683301,41.876947,2015
610563,BACK OF THE YARDS HS,"9, 10, 11",Network 8,-87.677541,41.808413,2015
610564,DISNEY II HS,"7, 8, 9, 10, 11",ISP,-87.721364,41.952488,2015
610565,CAMELOT - EXCEL ENGLEWOOD HS,"9, 10, 11, 12",Options,-87.649124,41.763896,2015
610566,MAGIC JOHNSON - N LAWNDALE HS,"9, 10, 11, 12",Options,-87.706604,41.866478,2015
610567,MAGIC JOHNSON - ROSELAND HS,"9, 10, 11, 12",Options,-87.642697,41.69516,2015
610568,PATHWAYS - AVONDALE HS,"9, 10, 11, 12",Options,-87.705206,41.939433,2015
610569,OMBUDSMAN - NORTHWEST HS,"9, 10, 11, 12",Options,-87.806682,42.017171,2015
610570,OMBUDSMAN - SOUTH HS,"9, 10, 11, 12",Options,-87.683635,41.783027,2015
610571,OMBUDSMAN - WEST HS,"9, 10, 11, 12",Options,-87.687842,41.874673,2015
610574,PROLOGUE - WINNIE MANDELA HS,"9, 10, 11, 12",Options,-87.575883,41.752016,2015
610582,MAGIC JOHNSON - ENGLEWOOD HS,"9, 10, 11, 12",Options,-87.646284,41.768729,2015
610580,MAGIC JOHNSON - HUMBOLDT PK HS,"9, 10, 11, 12",Options,-87.687889,41.902925,2015
400168,GREAT LAKES,"K, 1, 2",Charter,-87.559907,41.742671,2015
610572,CAMELOT SAFE ES,"4, 5, 6, 7, 8",Options,-87.550513,41.753117,2015
609774,ALCOTT ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.646413,41.92985,2015
610184,SPRY ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.700184,41.847747,2015
610101,OGDEN ES,"K, 1, 2, 3, 4, 5",Network 6,-87.629297,41.899976,2015
610515,DISNEY II ES,"PK, K, 1, 2, 3, 4, 5, 6",ISP,-87.730678,41.950461,2015
610573,CAMELOT SAFE HS,"9, 10, 11, 12",Options,-87.551804,41.753115,2015
610585,CAMELOT SAFE - GARFIELD HS,"9, 10, 11, 12",Options,-87.739485,41.884503,2015
610581,MAGIC JOHNSON - BRAINERD HS,"9, 10, 11, 12",Options,-87.66314,41.731492,2015
610584,CAMELOT SAFE - GARFIELD ES,"6, 7, 8",Options,-87.739484,41.883606,2015
400172,ASPIRA - BUSINESS & FINANCE HS,9,Charter,-87.718204,41.935726,2015
400178,MOVING EVEREST,"K, 1",Charter,-87.755281,41.888259,2015
400009,GLOBAL CITIZENSHIP,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7400974358,41.8075785077,2016
400010,ACE TECH HS,"9, 10, 11, 12",Charter,-87.6258490365,41.7961215104,2016
400011,LOCKE A,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7052345259,41.877248353,2016
400013,ASPIRA - EARLY COLLEGE HS,"9, 10, 11, 12",Charter,-87.7270956585,41.9372982853,2016
400017,ASPIRA - HAUGAN,"6, 7, 8",Charter,-87.7218246652,41.966405668,2016
400021,CATALYST - CIRCLE ROCK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7653219783,41.8823222217,2016
400022,CHICAGO ARTS HS,"9, 10, 11, 12",Contract,-87.6949450118,41.8993765732,2016
400023,CICS - AVALON/SOUTH SHORE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.5879276415,41.7431794206,2016
400024,CICS - BASIL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6702426573,41.7940428645,2016
400025,CICS - BUCKTOWN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6813579649,41.9224146299,2016
400026,CICS - LOOMIS,"K, 1, 2",Charter,-87.6575610586,41.7202464238,2016
400027,CICS - IRVING PARK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7104924285,41.9508912755,2016
400028,CICS - PRAIRIE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6168883817,41.6844330387,2016
400029,CICS - WASHINGTON PARK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.621260753,41.7841263976,2016
400030,CICS - WEST BELDEN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7767485395,41.9216874954,2016
400031,CICS - WRIGHTWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6926143988,41.7453654507,2016
400032,CICS - ELLISON HS,"9, 10, 11, 12",Charter,-87.668979639,41.7483824084,2016
400033,CICS - LONGWOOD,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6557681329,41.721221433,2016
400034,CICS - NORTHTOWN HS,"9, 10, 11, 12",Charter,-87.7265042643,41.9902450122,2016
400035,CHICAGO MATH & SCIENCE HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6748184184,42.0130314898,2016
400036,CHICAGO VIRTUAL,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6497724849,41.8805501126,2016
400039,ERIE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6943644452,41.9067706356,2016
400040,FRAZIER CHARTER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7176419763,41.8620768641,2016
400043,HOPE INSTITUTE,"K, 1, 2, 3, 4, 5",Contract,-87.6680769456,41.883362027,2016
400044,KIPP - ASCEND,"6, 7, 8",Charter,-87.7210706465,41.858369744,2016
400045,NKRUMAH,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6310581486,41.6980404888,2016
400046,LEARN - BUTLER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7106794801,41.8672727147,2016
400047,LEARN - CAMPBELL,"K, 1, 2, 3, 4, 5",Charter,-87.6987387198,41.8778606319,2016
400048,LEARN - EXCEL,"K, 1, 2, 3, 4, 5",Charter,-87.7020708904,41.8873199157,2016
400049,LEGACY,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7303481486,41.8568591582,2016
400050,NAMASTE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6677240435,41.82569976,2016
400051,NOBLE - NOBLE HS,"9, 10, 11, 12",Charter,-87.6626277822,41.9001905212,2016
400052,NOBLE - COMER,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6041637454,41.7652522818,2016
400053,NOBLE - GOLDER HS,"9, 10, 11, 12",Charter,-87.6644829983,41.895282194,2016
400054,NOBLE - PRITZKER HS,"9, 10, 11, 12",Charter,-87.7301267147,41.9152141071,2016
400055,NOBLE - RAUNER HS,"9, 10, 11, 12",Charter,-87.6608588698,41.8924250128,2016
400056,NOBLE - ROWE CLARK HS,"9, 10, 11, 12",Charter,-87.7180467677,41.8953622591,2016
400057,NOBLE - UIC HS,"9, 10, 11, 12",Charter,-87.6761109298,41.8658174136,2016
400058,NORTH LAWNDALE - CHRISTIANA HS,"9, 10, 11, 12",Charter,-87.7089871112,41.8585635542,2016
400059,NORTH LAWNDALE - COLLINS HS,"8, 9, 10, 11, 12",Charter,-87.7006806,41.8641458432,2016
400060,AHS - PASSAGES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6711604193,41.9833714364,2016
400061,PERSPECTIVES - LEADERSHIP HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6520450884,41.7459608319,2016
400062,PERSPECTIVES - TECH HS,"9, 10, 11, 12",Charter,-87.6506570244,41.7459490195,2016
400064,PERSPECTIVES - JOSLIN HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6285309007,41.8559991052,2016
400066,PERSPECTIVES - MATH & SCI HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6247877198,41.8277838575,2016
400068,PLATO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.7633369323,41.8727604286,2016
400069,POLARIS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7077964748,41.892550174,2016
400071,PROVIDENCE ENGLEWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6639958296,41.7753673677,2016
400072,SHABAZZ - SHABAZZ,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6002545532,41.7524584891,2016
400075,U OF C - DONOGHUE,"K, 1, 2, 3, 4, 5",Charter,-87.6085007808,41.8277260817,2016
400076,U OF C - NKO,"K, 1, 2, 3, 4, 5",Charter,-87.5987862684,41.8111828673,2016
